날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,마늘가격
2019-03-07,0.5,9.5,6.5,12.1,2.1,65,23,2.3,14.8,102.01,387670,5526,50086,37072,27688,1704.27,1351.77,1252.01,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3673.077277
2019-03-08,0,0,6.1,14.5,-1.3,58,5,1.5,10.3,113.61,387670,5526,50086,37072,27688,1705.33,1353.58,1253.97,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3775.305186
2019-03-09,0.3,18.4,7.9,16.1,-1,49,5,1.5,10.2,115.05,387670,5526,50086,37072,27688,1705.69,1354.89,1255.17,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3776.86836
2019-03-11,1.1,12.2,6.4,11.9,0.7,74,23,1.9,15.7,116.8,387670,5526,50086,37072,27688,1705.19,1356.86,1257.38,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3716.787752
2019-03-12,0.9,5.5,5.8,11.9,0.9,65,13,3.1,15.7,119.26,387670,5526,50086,37072,27688,1706.06,1358.93,1259.29,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3962.145224
2019-03-13,0,0.6,3.9,9.4,-1.5,40,7,3.5,16.4,123.26,387670,5526,50086,37072,27688,1708.49,1361.38,1261.62,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3555.381118
2019-03-14,0,0.7,5.2,11.8,-2.4,47,5,1.9,9.8,124.69,387670,5526,50086,37072,27688,1710.86,1363.69,1263.88,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3994.289777
2019-03-15,3.3,17.5,5.8,12.3,1,69,15,2.5,16.3,133.59,387670,5526,50086,37072,27688,1714.39,1366.83,1267.06,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3743.913462
2019-03-16,0.2,7.8,5.8,11.1,1.4,65,21,2.3,14,87.62,387670,5526,50086,37072,27688,1714.82,1369.55,1269.58,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3517.411594
2019-03-18,0,8.8,7.5,15,-0.7,51,2,1.5,9.7,143.69,387670,5526,50086,37072,27688,1714.93,1372.96,1272.95,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3814.352809
2019-03-19,0,0,10.7,19,2.2,54,9,1.6,9.5,138.98,387670,5526,50086,37072,27688,1716.95,1375.77,1275.44,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3071.842936
2019-03-20,16.1,53.1,11.4,17.2,5.3,74,19,1.9,21.5,124.72,387670,5526,50086,37072,27688,1718.82,1378.03,1277.6,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3813.632962
2019-03-21,2.1,9,9.8,15,4.5,74,25,3.6,18,94.05,387670,5526,50086,37072,27688,1718.89,1379.83,1279.21,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3737.337104
2019-03-22,0,0,5.2,10.5,1.6,52,11,2.9,16.4,106.6,387670,5526,50086,37072,27688,1719.67,1381.85,1281.22,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3689.479935
2019-03-23,1.4,6.9,4.2,10.3,-0.3,54,8,2.7,14.5,109.47,387670,5526,50086,37072,27688,1721.34,1383.83,1283.09,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3807.372801
2019-03-25,0,0,7.2,13.8,0.4,58,21,2,9.2,129.15,387670,5526,50086,37072,27688,1723.38,1386.32,1285.44,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3919.529639
2019-03-26,0,0,10.5,18.7,3.2,55,5,2,11.3,135.57,387670,5526,50086,37072,27688,1725.1,1388.31,1287.33,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3834.604392
2019-03-27,0.1,3.3,12.8,19.9,4.8,57,5,3.3,15,138.87,387670,5526,50086,37072,27688,1726.05,1389.97,1288.77,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3749.730001
2019-03-28,0.6,12.9,10.6,16.1,6.6,63,10,2,9.9,156.7,387670,5526,50086,37072,27688,1726.56,1391.43,1290.02,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3722.943546
2019-03-29,0,24.6,10.6,17,5,54,12,1.8,8.6,146.16,387670,5526,50086,37072,27688,1726.88,1392.77,1291.24,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3738.802559
2019-03-30,3,8,7.2,12.2,3.7,67,13,3.3,19.6,96.93,387670,5526,50086,37072,27688,1728.41,1393.96,1292.32,0.4,-0.3,-0.7,0.1,-0.3,2,0.9,0,3633.521479
2019-04-01,0,3.9,5.7,11.4,-0.1,45,12,2.7,11.6,166.15,387670,5526,50086,37072,27688,1727.9,1396.21,1294.48,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4360.63405
2019-04-02,0,3.9,6.7,13.4,-0.4,44,8,2.2,8.9,139.88,387670,5526,50086,37072,27688,1730.42,1398.26,1296.03,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3997.93916
2019-04-03,0,6.5,7.4,14.5,-0.4,42,7,2.3,10.1,103.31,387670,5526,50086,37072,27688,1731.66,1399.91,1297.42,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4122.160142
2019-04-04,0,0,9.9,17.9,1.3,40,9,2.8,13.5,126.32,387670,5526,50086,37072,27688,1732.91,1401.33,1298.55,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4106.864466
2019-04-05,0,0.1,11.7,19,5.2,46,2,2.9,13.4,107.73,387670,5526,50086,37072,27688,1735.31,1402.73,1299.7,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4128.618226
2019-04-06,0.6,13.5,11.6,19,3.4,44,3,1.6,12.6,90.76,387670,5526,50086,37072,27688,1736.53,1404.24,1300.91,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3820.441113
2019-04-08,0,0,11.8,19.1,5.1,45,4,2.3,15.8,90.25,387670,5526,50086,37072,27688,1739.13,1406.37,1302.72,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4095.225076
2019-04-09,23.2,56.3,9.3,15.4,4.8,60,12,3.2,19.9,110.33,387670,5526,50086,37072,27688,1741.54,1408.14,1304.14,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4243.627316
2019-04-10,8.5,32.2,7.2,9.9,4.5,83,54,2.4,16.3,131.6,387670,5526,50086,37072,27688,1743.49,1409.99,1305.73,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4037.146873
2019-04-11,0,0.2,8.8,14.3,3.3,71,17,1.4,7.6,78.62,387670,5526,50086,37072,27688,1742.96,1411.96,1307.52,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,4130.15708
2019-04-12,0.1,9.5,10.7,17.7,4.1,58,12,1.7,8,122.02,387670,5526,50086,37072,27688,1746.26,1414.21,1309.38,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3947.018153
2019-04-13,0,0,11.6,18.9,4,48,12,1.6,9.1,118.54,387670,5526,50086,37072,27688,1746.6,1416.7,1311.29,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3724.109103
2019-04-15,0,0,11.1,19.6,2.3,46,9,1.9,9.8,164.18,387670,5526,50086,37072,27688,1748.05,1420.05,1313.98,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3870.006706
2019-04-16,0,1.9,14.2,23.3,4.3,38,6,1.5,9.2,160.45,387670,5526,50086,37072,27688,1750.22,1423.2,1316.23,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3879.369439
2019-04-17,0.5,9.5,15.5,23,8.7,48,9,1.7,10.3,161.6,387670,5526,50086,37072,27688,1754.45,1425.97,1318.36,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3287.421458
2019-04-18,0,0,15.3,21.6,8.4,63,15,2.3,11.7,121.8,387670,5526,50086,37072,27688,1756.54,1428.32,1320.14,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3993.814676
2019-04-19,0,0.4,12.8,17.6,9.5,70,29,2.1,8.8,127.62,387670,5526,50086,37072,27688,1759.26,1431.07,1322.04,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3773.533319
2019-04-20,0.1,1.2,14.7,21.6,7.7,66,16,1.7,10.5,95.73,387670,5526,50086,37072,27688,1762.31,1433.69,1323.78,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3646.964358
2019-04-22,0,0,17.6,25.6,10.2,66,12,1.7,8.3,145.19,387670,5526,50086,37072,27688,1763.87,1437.68,1326.54,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3597.81882
2019-04-23,5.6,38.6,16.8,21.8,12.1,74,20,1.6,11.9,188,387670,5526,50086,37072,27688,1764.72,1440.95,1328.81,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3781.277105
2019-04-24,6.9,22.5,17.3,22,14.2,87,39,1.4,10.1,143.26,387670,5526,50086,37072,27688,1767.06,1444.26,1331.19,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3510.048026
2019-04-25,4.5,16.4,13.5,17,10.2,83,37,2.1,12.2,129.4,387670,5526,50086,37072,27688,1769.07,1447,1333.19,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3531.882287
2019-04-26,6.3,38.8,9.4,11.6,7.6,86,49,2.1,11.1,136.15,387670,5526,50086,37072,27688,1770.48,1449.65,1335.14,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3901.932633
2019-04-27,0.1,1.9,11.4,17.8,4.9,65,19,1.6,9.2,138.7,387670,5526,50086,37072,27688,1773.19,1452.3,1336.99,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3597.817958
2019-04-29,19.1,54.2,11.3,14.3,8,84,36,1.3,10,223.83,387670,5526,50086,37072,27688,1776.48,1456.22,1339.93,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3171.212609
2019-04-30,0.1,1.4,14.6,20.5,9.8,79,27,1.4,9.1,212.55,387670,5526,50086,37072,27688,1778.1,1459.4,1342.35,0.6,0.7,-0.1,0,-0.3,1.7,0.9,0.4,3423.095601
2019-05-01,0,2.9,15.4,22.1,10.1,67,16,2,11.4,179.63,387670,5526,50086,37072,27688,1779.74,1463.79,1345.64,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3586.536979
2019-05-02,0,0,16,24.1,8.3,52,8,2.1,10.7,188.27,387670,5526,50086,37072,27688,1781.4,1466.64,1347.81,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3619.681176
2019-05-03,0,0,16.7,25.9,7.6,51,8,1.6,9.3,216.43,387670,5526,50086,37072,27688,1783.32,1469.8,1350.07,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3401.961785
2019-05-04,0,0,17.6,26.5,8.8,56,7,1.4,6.9,199.14,387670,5526,50086,37072,27688,1785.34,1472.95,1352.51,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3234.884933
2019-05-06,0.1,13,14,20.3,8.3,48,5,2.8,13.5,244.5,387670,5526,50086,37072,27688,1787.3,1477.24,1355.76,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3022.243844
2019-05-07,0,0.1,13.9,21.8,5.2,47,8,2,10,245.88,387670,5526,50086,37072,27688,1806.56,1500.12,1373.41,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3099.584661
2019-05-08,0,0,15.7,22.9,7.2,42,8,2.2,9.7,283.05,387670,5526,50086,37072,27688,1814.07,1511.97,1382.32,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3133.944155
2019-05-09,0,0,17.1,24.1,11.1,41,11,2.1,9.5,286.02,387670,5526,50086,37072,27688,1817.27,1517.31,1386.25,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,3092.843972
2019-05-10,0,0,17.6,26.7,8.7,46,8,1.5,7.1,327.87,387670,5526,50086,37072,27688,1820.15,1520.01,1388.26,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2944.84103
2019-05-11,0,0,18.5,27.3,10.2,51,9,1.4,6.5,266.82,387670,5526,50086,37072,27688,1820.45,1522.23,1389.84,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2889.68504
2019-05-13,0,3.9,17.9,24.5,11.4,61,11,1.6,9.6,462.27,387670,5526,50086,37072,27688,1822.35,1524.45,1391.37,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2503.439071
2019-05-14,0,3.1,19.8,26.6,13.9,65,22,1.5,6.8,347.74,387670,5526,50086,37072,27688,1823.11,1525.75,1392.22,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2732.551534
2019-05-15,0,0.5,20.3,27.3,14.3,64,16,1.4,7.8,396.09,387670,5526,50086,37072,27688,1823.33,1526.59,1392.8,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2730.054182
2019-05-16,0,0,21.4,28.9,14.6,60,15,1.4,6.9,385.08,387670,5526,50086,37072,27688,1823.69,1527.6,1393.38,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2720.185799
2019-05-17,1.7,54.4,21.3,27.3,15,61,22,1.6,14.9,458.74,387670,5526,50086,37072,27688,1824.71,1528.69,1394,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2596.201243
2019-05-18,21.3,197.3,18.8,21.8,16.4,79,29,2.7,16.1,286.14,387670,5526,50086,37072,27688,1826.96,1529.81,1394.73,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2586.044961
2019-05-20,1.7,8.7,17,21,11.9,63,22,3.1,13.4,438.05,387670,5526,50086,37072,27688,1827.93,1531.06,1395.46,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2599.217058
2019-05-21,0,0,17,24.2,9,51,14,2.6,13.8,313.02,387670,5526,50086,37072,27688,1830.24,1532.46,1396.34,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2835.266041
2019-05-22,0,0,19.2,27.3,10.3,50,11,2.2,11.2,362.84,387670,5526,50086,37072,27688,1831.33,1533.5,1397.07,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2653.670518
2019-05-23,0,0,20.9,29,12.8,54,9,1.9,9.2,555.69,387670,5526,50086,37072,27688,1833.34,1534.24,1397.46,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2519.755423
2019-05-24,0,0,22.9,31.6,14,56,12,1.8,10,722.88,387670,5526,50086,37072,27688,1833.5,1534.9,1397.98,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2268.90945
2019-05-25,0,0,23.3,30.1,16.9,52,11,1.8,10.2,616.52,387670,5526,50086,37072,27688,1833.97,1535.24,1398.06,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2056.537037
2019-05-27,22.9,116.6,18.6,22.1,15.4,85,25,3.1,22,865.34,387670,5526,50086,37072,27688,1833.37,1535.83,1398.33,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,1911.899224
2019-05-28,0,0,17.8,23.8,12.6,54,12,2.5,12.2,601.98,387670,5526,50086,37072,27688,1833.67,1536.22,1398.58,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,1975.166535
2019-05-29,0,0,19.7,27.4,11.1,51,12,2.2,14.5,754.4,387670,5526,50086,37072,27688,1833,1536.97,1399.11,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2044.963963
2019-05-30,0.1,0.8,20.5,27.6,12.7,48,11,2.1,11.7,705.51,387670,5526,50086,37072,27688,1833,1537.08,1399.07,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,1925.113447
2019-05-31,0.8,4.3,18.6,24,14.4,62,22,2.3,11.3,808.46,387670,5526,50086,37072,27688,1832.96,1536.98,1398.94,0.7,1.2,0.3,-0.1,-0.2,1.6,0.8,0.8,2011.849718
2019-06-01,0,0,18.9,25.3,12.4,63,19,1.5,8.3,625.46,387670,5526,50086,37072,27688,1833.09,1536.66,1398.53,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1956.472846
2019-06-03,0,1.3,22,29.7,14,56,17,1.4,11,1083.76,387670,5526,50086,37072,27688,1832.93,1536.17,1397.94,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1812.562618
2019-06-04,0,1.4,23.1,30.3,16.1,60,12,1.7,10.6,798.46,387670,5526,50086,37072,27688,1831.41,1535.22,1397.12,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1881.842581
2019-06-05,0,0,22.9,29.9,16.8,67,14,1.6,11.4,874.53,387670,5526,50086,37072,27688,1830.44,1534.24,1396.05,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1949.876068
2019-06-06,20.7,98.5,21.1,26.9,16.9,79,21,1.7,14,775.3,387670,5526,50086,37072,27688,1828.62,1533.18,1395.01,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1709.443058
2019-06-07,24.2,93.9,18.6,21.2,16.6,89,48,2.3,15.9,347.55,387670,5526,50086,37072,27688,1828.4,1532.57,1394.4,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2105.630799
2019-06-08,0.1,1.7,20.1,25.5,15.5,76,19,1.5,11.4,323.06,387670,5526,50086,37072,27688,1827.62,1531.58,1393.39,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2002.09393
2019-06-10,4.1,26.4,18.3,22.2,15.2,75,33,1.8,9.6,479.5,387670,5526,50086,37072,27688,1827.39,1530.06,1391.97,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1848.014315
2019-06-11,0.3,28,18.8,23.8,14.8,70,29,1.7,9.4,574.23,387670,5526,50086,37072,27688,1825.2,1528,1389.95,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,1994.104923
2019-06-12,0,0,19.7,25.9,14.3,72,19,1.5,6.5,440.23,387670,5526,50086,37072,27688,1823.25,1525.89,1387.9,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2102.960102
2019-06-13,0,0,21.2,28,14.7,68,17,1.4,7.2,330.13,387670,5526,50086,37072,27688,1821.6,1523.36,1385.59,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2157.822401
2019-06-14,2.3,43.5,20.2,24.7,16.8,76,30,1.1,7.4,405.13,387670,5526,50086,37072,27688,1819.2,1520.9,1383.07,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2365.025648
2019-06-15,3.8,76.4,20.4,26.4,16.1,73,31,2.3,11.7,238.89,387670,5526,50086,37072,27688,1817.2,1518.33,1380.58,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2172.949756
2019-06-17,0,0.4,21.3,26.8,16.8,70,27,1.7,7.5,431.95,387670,5526,50086,37072,27688,1815.44,1515.21,1377.66,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2333.798884
2019-06-18,2.1,24.1,21.3,26.2,17.3,76,33,1.6,8.8,326.16,387670,5526,50086,37072,27688,1812.9,1512.45,1374.82,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2366.043153
2019-06-19,0.8,15.5,22.2,27.5,18.3,76,33,1.5,7.9,245.75,387670,5526,50086,37072,27688,1811.89,1509.96,1372.43,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2532.692855
2019-06-20,0,0,23.4,29.2,18.2,71,26,1.7,7.5,313.85,387670,5526,50086,37072,27688,1810.04,1507.74,1370.24,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2394.493583
2019-06-21,1.9,22,22.8,28.7,18.5,72,21,2,10.2,358.5,387670,5526,50086,37072,27688,1808.99,1505.8,1368.32,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2296.547646
2019-06-22,1,62.6,21.7,27.1,17.4,69,25,1.9,8.8,214.62,387670,5526,50086,37072,27688,1808.41,1504.13,1366.55,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2388.943961
2019-06-24,0.1,1.2,22.5,28.4,17.2,68,26,1.6,6.3,368.43,387670,5526,50086,37072,27688,1806.98,1502.41,1364.73,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2511.818315
2019-06-25,0,1.4,23.6,30.4,17.1,67,23,1.5,6.8,327.77,387670,5526,50086,37072,27688,1806.25,1500.87,1363.5,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2918.916855
2019-06-26,33.1,179.5,21.1,24.4,18,84,34,1.4,10.3,290.86,387670,5526,50086,37072,27688,1805.63,1499.9,1362.48,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2762.273449
2019-06-27,12,147.4,23.8,28.8,20.6,85,32,1.4,9.2,174.53,387670,5526,50086,37072,27688,1805.06,1499.14,1361.77,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2960.464343
2019-06-28,0.8,7,23.6,28.1,20.7,81,32,1.6,7.2,245.87,387670,5526,50086,37072,27688,1805.08,1498.68,1361.56,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,3087.095443
2019-06-29,31.7,119,21.6,24.1,19.9,91,44,1.3,12.5,134.86,387670,5526,50086,37072,27688,1804.43,1497.86,1360.84,0.7,1.8,0,-0.2,-0.2,1.9,0.9,0.8,2798.618441
2019-07-01,0.4,15.5,23.2,26.9,19.9,79,36,1.4,6.3,223.81,387670,5526,50086,37072,27688,1802.56,1496.52,1359.41,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2606.88946
2019-07-02,0,1.1,23.4,29.2,18.5,72,27,1.7,7,234.54,387670,5526,50086,37072,27688,1802.48,1495.58,1358.43,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2784.710419
2019-07-03,0,13.5,23.1,28.5,18.4,75,30,1.2,7.3,289.28,387670,5526,50086,37072,27688,1802.42,1494.75,1357.54,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2549.123752
2019-07-04,0,0,24.4,31.2,18.4,69,22,1.4,6.3,192.1,387670,5526,50086,37072,27688,1802.31,1493.81,1356.45,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2500.178216
2019-07-05,0,5.5,25.1,32,19.1,67,14,1.4,6.4,162.19,387670,5526,50086,37072,27688,1801.92,1492.88,1355.51,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2674.496427
2019-07-06,0,5.5,25.1,31.3,19,63,20,2.2,10.7,119.6,387670,5526,50086,37072,27688,1801.95,1492.26,1354.72,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2591.685332
2019-07-08,0.5,37.1,22.6,27.3,18.9,68,32,2.1,10.6,159.03,387670,5526,50086,37072,27688,1801.36,1491.59,1353.91,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2638.425461
2019-07-09,0.2,6.6,22.6,27,18.4,69,32,2.1,9.2,175.57,387670,5526,50086,37072,27688,1800.18,1491.02,1353.24,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2796.711098
2019-07-10,20.7,104.7,20.9,23.3,19.2,83,41,2.4,10.8,171.97,387670,5526,50086,37072,27688,1800.51,1490.56,1352.6,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2790.60236
2019-07-11,8.5,103.6,22.2,25.6,19.7,85,47,2.2,9.4,116.21,387670,5526,50086,37072,27688,1800.03,1490.29,1352.17,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,3092.970657
2019-07-12,0.4,5.5,23.2,27.9,19.6,77,38,1.7,8.9,173.7,387670,5526,50086,37072,27688,1799.78,1490.07,1351.9,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2709.166304
2019-07-13,1.6,57.9,23.3,27.8,20.1,80,39,1.2,7.1,120.87,387670,5526,50086,37072,27688,1799.63,1489.97,1351.75,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2642.719642
2019-07-15,8.8,144.1,23.2,27.1,20.6,84,47,1.3,6,208.26,387670,5526,50086,37072,27688,1798.68,1490.25,1351.78,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2550.887564
2019-07-16,4.5,40,23.8,28.7,20.3,81,44,1.4,8,199.6,387670,5526,50086,37072,27688,1799.07,1490.43,1351.83,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2746.569135
2019-07-17,3.7,28.7,24.4,28.8,20.7,79,40,1.4,9.6,153.28,387670,5526,50086,37072,27688,1799.17,1490.47,1351.63,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2652.997084
2019-07-18,8.1,128.2,24.3,27.8,21.4,83,37,1.4,9,143.84,387670,5526,50086,37072,27688,1799.4,1490.48,1351.61,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2677.025535
2019-07-19,13.9,262.7,25.2,28.5,22.1,84,37,1.8,14.8,189.01,387670,5526,50086,37072,27688,1798.68,1490.49,1351.55,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2444.873521
2019-07-20,56.5,220.5,24.8,27.1,23.2,88,50,3.6,16.1,106.04,387670,5526,50086,37072,27688,1798.99,1490.44,1351.33,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2767.105975
2019-07-22,0.3,108.3,27,31.6,23.2,80,38,1.8,11.1,115.01,387670,5526,50086,37072,27688,1799.04,1490.51,1351.35,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2527.156436
2019-07-23,0,0.5,27.9,32.8,24.2,78,41,1.8,10,143.01,387670,5526,50086,37072,27688,1798.58,1490.55,1351.1,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2619.921732
2019-07-24,0.5,34.2,26.8,29.7,24.8,83,49,1.7,10.4,125.14,387670,5526,50086,37072,27688,1798.85,1490.5,1351.13,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2910.135768
2019-07-25,16.3,132.8,26.6,29.2,24.8,90,51,1.6,9.6,119.12,387670,5526,50086,37072,27688,1798.19,1490.75,1351.15,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2955.612561
2019-07-26,19,108.5,26.5,29.2,24.7,89,57,1.8,9.9,130.13,387670,5526,50086,37072,27688,1798.49,1491.01,1351.31,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2419.187171
2019-07-27,12.1,131.1,27.1,30.5,24.6,88,48,1.4,7.5,68.73,387670,5526,50086,37072,27688,1798.82,1491.19,1351.35,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2534.984185
2019-07-29,0.1,5.2,27.8,32.1,24.3,78,45,2.1,9.9,163.71,387670,5526,50086,37072,27688,1799.61,1491.57,1351.49,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2362.579383
2019-07-30,0.7,35.9,28.4,32.5,24.7,77,45,2.5,10,162.42,387670,5526,50086,37072,27688,1799.18,1492.1,1351.55,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2499.890176
2019-07-31,6,64.4,28.4,32.2,25.2,78,42,2.3,10.1,170.16,387670,5526,50086,37072,27688,1798.19,1492.4,1351.77,0.6,-0.3,0,-0.2,-0.1,1.9,1,0.4,2916.223725
2019-08-01,3.4,63.5,28.4,33.1,24.6,78,37,1.6,8.8,99.31,387670,5526,50086,37072,27688,1797.05,1492.91,1352,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2670.495907
