"날짜","평균강수량","최대강수량","평균기온","최고기온","최저기온","평균습도","최저습도","평균풍속","최대풍속","건고추가격","건고추거래량","배추가격","배추거래량","대파가격","대파거래량","마늘가격","마늘거래량","무가격","무거래량"
"2019-12-26",1.2,20.8,3.3,5.7,1.1,70,25,1.9,22.7,49312.05674,0.14,688.4863657,633,1025.99987,728.04,2857.340254,84.92,958.7772197,1195.38
"2019-12-27",0,5.9,0.2,4.8,-3.6,54,14,2.3,21.5,11934.94676,0.86,778.8447082,653.65,1028.559612,723.18,2456.405435,135.6,914.2872049,1068.5
"2019-12-28",0,1,0.1,7.2,-5.4,62,20,1,7.3,13563.52459,0.49,786.6378929,569.84,1120.506985,700.66,2896.520048,80.06,907.345113,754.12
"2019-12-29",6,34.3,2.2,6.4,-2.9,75,26,1.2,18.1,0,0,0,0,0,0,0,0,0,0
"2019-12-30",0.9,3.5,4.7,9.5,-0.1,81,15,2,17.4,8606.557377,0.12,844.2998576,1022.19,1321.594347,890.74,3013.322115,115.74,982.4924836,1303.62
"2019-12-31",0.1,10.2,-4.1,0.2,-7,46,13,3.4,21.9,58046.92373,0.24,826.2211055,586.32,1476.642889,791.19,3126.455777,204.69,1071.620365,854.11
"2020-01-01",0,0.2,-1.3,3.6,-6.9,64,18,1.8,9.7,0,0,0,0,0,0,0,0,0,0
"2020-01-02",0,0,1.1,6,-3.2,70,27,1.6,9.5,12855.36481,0.23,861.0381375,72.53,1187.822531,86.82,3575.799632,15.78,1135.443587,179.51
"2020-01-03",0,0,1.7,7.4,-2.5,66,17,1.7,11,11458.43197,0.29,817.6452381,1441.19,1223.725219,1054.11,3011.574405,212.3,1188.531454,1437.83
"2020-01-04",0,1.5,1.1,7.7,-3.9,66,18,1.6,9.8,10982.10526,0.38,827.6153915,1100.44,1196.95206,895.55,2879.776691,102.67,1204.665463,1359.69
"2020-01-05",0,4.7,1.1,8.5,-5,63,14,0.9,7.8,0,0,0,0,0,0,0,0,0,0
"2020-01-06",9.4,31.3,3.2,5.6,-0.9,83,28,1.3,15.6,12645.49888,0.45,804.874137,1336.57,1224.593888,1003.32,2755.624019,91.11,1103.91345,2175.68
"2020-01-07",42.4,64,8.7,13.4,4.8,96,54,2.1,26.6,7856.886228,0.84,832.9351738,901.09,1361.933727,805.08,2969.216615,188.03,1087.884726,1916.99
"2020-01-08",4.6,37.2,5.2,11.4,2.9,79,44,3.8,25.9,14238.72321,0.22,774.2489739,728.99,1195.621477,864.91,3049.997763,95.23,1011.620297,1594.03
"2020-01-09",0,1.1,1.6,5.2,-1.6,67,25,2.3,13.1,6439.179262,5.23,774.9176028,779.31,1030.819685,769.69,2774.339777,111.01,854.9277099,1717.39
"2020-01-10",0,0,0.7,7.3,-4,69,16,1.2,9.7,6655.974621,5.67,771.5655006,1048.3,974.3818939,822.3,2889.754165,151.5,827.7345278,1498.69
"2020-01-11",0,0.3,1.6,6.8,-2.8,65,22,1.6,11,12698.23789,0.45,765.2023061,669.18,961.9631293,833.62,2805.498669,81.16,845.7703638,1167.29
"2020-01-12",0,11.1,1.4,4.8,-1,62,22,2.3,16.2,0,0,724.7652002,4.05,714.2857143,0.97,0,0,931.4814815,5.4
"2020-01-13",0,3,0.1,3.7,-3.2,59,14,2.3,13.9,13225.01271,0.47,731.2762863,1457.31,986.1539698,995.56,2858.610009,124.71,793.1021468,2310.07
"2020-01-14",0,22.8,-0.6,4.5,-4.1,57,16,1.5,10.5,9280.374786,2.34,736.8388334,1021.75,959.627343,877.68,2905.40395,150.5,792.9620049,1831.24
"2020-01-15",0,1.2,-1.2,4.2,-5.4,60,14,1.6,12.4,13201.6129,0.25,752.8308726,899.75,954.9831725,898.95,2791.077454,195.08,790.944556,1741.74
"2020-01-16",0,0,-0.6,5.6,-5.3,54,9,1.3,9.9,12441.2466,0.66,739.0944396,933.44,975.5851936,826.91,2758.504492,154.18,775.069402,1687.29
"2020-01-17",0.2,12,0.5,6.7,-3.7,57,10,1.2,13.1,12437.92415,0.5,760.6472992,1006.77,952.6492532,886.56,2861.514019,118.91,747.7286776,1644.4
"2020-01-18",0.6,15.3,1.1,7.3,-3.6,60,12,1.6,15.1,12692.19331,0.54,739.5441976,775.57,903.2121565,870.78,2897.867702,119.99,732.8811333,1837.45
"2020-01-19",0.1,1.3,2,6.8,-2.6,66,24,1.9,14.9,0,0,731.4575127,5.33,1135.608021,16.31,0,0,611.9047619,13.19
"2020-01-20",0,0.3,2.3,6.8,-1.6,57,19,2.4,13.4,7251.519435,5.66,758.1042846,1203.79,889.1404974,1109.15,2686.827267,165.42,655.9187993,2365.94
"2020-01-21",0,1.4,0.4,6.9,-5.3,51,9,1.4,11.9,11847.92022,0.92,717.2866588,1019.67,982.0001,939.99,2948.322276,162.1,556.0972416,2255.01
"2020-01-22",4.4,37,2.9,5.6,-0.2,68,13,1,10,8378.755365,0.93,741.2019143,825.25,999.7188538,1016.09,2888.856318,260.57,711.1276657,1743.26
"2020-01-23",2,7.9,5.1,10.2,1.6,79,23,1.2,12,12606.89016,0.44,769.0945996,566.49,943.9499956,1024.11,2992.794985,183.24,667.9505028,1441.96
"2020-01-24",0.9,21.9,4.2,10.5,-0.6,74,18,1.3,10.6,0,0,659.0998982,152.33,738.9224444,324.21,2954.550082,20.04,553.3988627,324.64
"2020-01-25",0.1,5.2,4.8,9.2,1.2,79,37,1,7.8,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0.5,10.1,5.8,10.6,0.5,73,31,2.1,12.4,0,0,0,0,0,0,0,0,0,0
"2020-01-27",15.4,113.6,5.7,7.8,4,78,35,3.3,15.3,0,0,0,0,880,2,0,0,0,0
"2020-01-28",1.1,19.5,6.4,10.2,3.1,75,33,1.9,14.9,13653.84615,0.1,715.0389693,672.89,800.4195936,730.46,3027.025518,63.13,602.232147,785.65
"2020-01-29",0.9,13.3,5.4,9.4,2.4,74,34,1.4,14.6,11238.24451,0.64,796.7854395,642.04,755.9198072,804.49,2931.875627,72.81,536.4330857,1466.63
"2020-01-30",0.9,17.4,4.3,8.8,0.9,72,29,1.5,18,45466.10169,0.3,773.034573,781.04,695.5177965,705.06,2875.934745,129.17,493.8577126,1314.09
"2020-01-31",0,1,3,7.8,-0.7,73,29,1.4,14.6,41906.91489,0.19,813.2305086,647.62,651.547972,697.77,2806.378393,186.63,505.6470449,1242.23
"2020-02-01",0,0.2,2.2,7.8,-2.6,73,31,1.5,12.5,13477.17842,0.24,819.150778,515.37,730.8263793,566.72,2872.256128,99.26,471.1690573,992.27
"2020-02-02",0,0.7,2.1,7.8,-2.5,67,20,1.3,9.5,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0.7,1.3,5.7,-2.8,56,15,2.3,13.1,11256.41971,0.27,767.2373829,1087.75,934.7764969,709.12,2678.036739,129.05,483.150944,1614.85
"2020-02-04",0.3,2,0.1,6.3,-6.2,57,10,1.8,13.4,6299.05924,2.68,805.0557408,687.25,1090.757153,619.08,2837.174671,135.91,453.960463,1784.15
"2020-02-05",0,26,-3.6,1,-7.4,43,9,3,14.7,11047.62605,0.48,814.877699,653.72,1117.349236,636.67,2839.789548,125.47,415.6428404,1640.36
"2020-02-06",0,3.2,-4.2,2,-10.2,50,5,1.5,10,12235.01754,0.29,784.781212,662.85,1002.508735,686.95,2609.503948,143.11,381.9954893,1494.22
"2020-02-07",0,0.2,-0.4,5.3,-6.6,54,5,1.7,11.1,7600,0.2,767.9734722,429.55,802.6638706,788.24,2565.551209,111.85,385.6215364,1202.56
"2020-02-08",0.1,15.2,1.3,5.8,-2.5,55,22,2.5,16.5,13037.38318,0.21,815.7228831,363.48,851.3206413,656.21,2661.668727,95.62,401.5293737,847.8
"2020-02-09",0,2.5,0.1,6.1,-6,57,15,1.8,14.6,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0.2,3.7,10.8,-2,60,18,1.5,13.9,12608.16327,0.49,769.7749811,1035.9,789.404374,918.99,2837.66654,100.05,434.9026142,1614.81
"2020-02-11",0.1,3.7,5.4,13.5,-3.2,58,15,1.1,9.4,12003.06243,0.85,773.2432265,835.39,805.2014134,771.05,2729.842127,119.86,503.6516882,1214.96
"2020-02-12",13.3,60.1,7.6,10,5,89,26,1.3,12.4,11104.13534,0.4,787.5680645,789.86,767.5701617,772.23,2930.571562,87.76,499.8593612,1394.53
"2020-02-13",0.1,1.5,8,12.5,3.5,84,29,1.6,10,9438.68476,0.48,790.512303,505.65,773.9340167,737.51,2579.661916,120.89,462.8140315,1575.67
"2020-02-14",0,0,7.8,15.8,3,77,9,1.1,7,14215.60377,0.53,775.6834252,962.71,741.0228772,774.92,2705.009087,105.42,446.5501853,1272.44
"2020-02-15",1.4,8,9.4,15.9,3.2,78,25,1.6,15.4,11661.81009,0.34,800.9396549,627.29,680.2443871,747.3,2429.992149,101.26,454.6941174,1064.54
"2020-02-16",6.7,15,1.8,8.3,-2.1,77,32,3.6,22.8,0,0,0,0,0,0,0,0,0,0
"2020-02-17",1.3,78.4,-3,-0.5,-5.2,65,28,3.7,26.8,14351.2963,0.22,817.6277842,1038.22,803.9749035,880.76,2575.423621,154.11,456.9461962,1766.29
"2020-02-18",0,28.8,-1.7,4,-6.8,56,16,2.3,22.5,13433.73494,0.17,833.8835394,541.32,909.409356,694.51,2834.935091,179.71,448.9615594,1465.61
"2020-02-19",0,0,2.1,9.2,-4.6,62,19,1.3,10,7736.434109,0.9,804.526267,645.6,887.2275215,719.4,2349.346849,166.89,453.3194672,1179.21
"2020-02-20",0,0,4.7,12.3,-1.3,66,16,1.1,6.8,11411.58537,0.33,837.3458451,668.09,859.4022996,730.14,2675.461897,114.6,441.8369541,1266.57
"2020-02-21",1.7,7.3,6.8,13.9,-0.6,69,17,1.4,15.3,11582.67692,0.26,787.1553347,740.46,829.7765948,768.8,2451.003273,136.28,443.6054844,1604.11
"2020-02-22",1.7,5.6,6.2,9.9,1.8,58,17,3.7,16.6,13388.12914,0.6,858.2304427,542.78,875.9382826,777.74,2720.344164,119.1,415.3240735,1740.35
"2020-02-23",0,0,3.2,9.4,-2.1,52,9,2,12.4,0,0,0,0,0,0,0,0,0,0
"2020-02-24",0.2,2.3,6.9,14.7,-1.6,56,5,1.4,10.1,16169.22652,0.18,804.144311,962.55,793.8628781,1031.45,2693.358178,136.06,394.4817023,2041.57
"2020-02-25",27.7,57.8,7.3,9.8,5.5,91,19,2,13.6,9666.618037,0.75,809.1552001,666.46,848.3418102,810.13,2653.889088,162.73,375.1234383,2035.55
"2020-02-26",1.2,22.1,6.9,11.8,2.9,80,38,1.7,11.4,15375,0.02,852.6949788,423.33,852.2149001,793.98,2775.559138,119.27,352.2342137,1776.91
"2020-02-27",0.1,2,5.1,10.1,1.1,71,27,1.5,11.2,96275.4491,0.17,793.9550816,574.42,846.3074659,750.24,2688.273895,143.56,340.1769673,1467.52
"2020-02-28",2.6,9.8,4.2,6.5,1.4,86,43,1.2,11.2,11964.28571,0.06,804.341685,667.29,798.6695204,787.52,2883.412983,158.76,364.7501185,1251.02
"2020-02-29",0,16.6,6.5,12,2.6,81,30,1.3,10.3,50555.79399,0.47,802.2499814,336.7,728.4636088,706.89,2695.483429,115.68,348.5891044,768.44
"2020-03-01",0.1,4.2,6.7,11.9,1.9,79,37,1.5,12.9,0,0,0,0,0,0,0,0,0,0
"2020-03-02",0.1,4,5.1,9.6,1.6,58,14,2.6,14.4,7691,0.06,802.4001162,891.54,762.0457544,897.42,2651.345419,164.02,413.6270725,1352.9
"2020-03-03",0.1,2,5.9,12,-0.1,70,30,1.6,10.9,11111.11111,0.13,811.5342845,755.06,729.1827077,805.31,2788.039257,179.74,464.0487933,982.55
"2020-03-04",0,3.5,4.1,8.4,0.1,56,14,3.5,21.1,7860.671463,0.83,813.4750266,786.66,718.6039269,771.4,2752.480079,176.4,482.5983393,1302.07
"2020-03-05",0,2.6,2.2,8.3,-2.5,52,12,2.2,20.5,12993.67089,0.16,790.3435803,719.24,720.8060715,672.33,2588.064127,151.23,453.8217483,1600.05
"2020-03-06",0,0,3.6,11.8,-4.2,54,1,1.2,7.6,18330.64516,0.25,773.1205064,692.6,729.445252,728.69,2593.257344,136.06,404.5437845,1743.47
"2020-03-07",1.8,16.4,5.2,10.4,0.4,71,17,1,8.1,12877.48344,0.3,869.9809232,361.28,741.4879266,662.28,2676.010169,104.23,370.2294787,1524
"2020-03-08",0,0,7.4,16.1,0.2,70,17,1.3,8.1,0,0,0,0,0,0,0,0,0,0
"2020-03-09",3.3,43,8.6,14.8,1.4,74,20,1.3,11.3,14200.39683,0.5,747.0520985,918.38,749.2080723,855.72,2532.913072,165.45,365.0900305,1795.37
"2020-03-10",9.3,23.5,7.3,9.8,4.3,85,36,2.5,22.4,7038.188153,5.74,801.2972017,651.36,762.5216168,725.94,2773.903483,164.15,370.8662329,1500.6
"2020-03-11",0,4,4.6,9.5,0.3,49,12,3,19.9,8302.783505,0.1,766.438341,573.52,769.2896175,707.92,2559.201122,111.94,370.6432701,1411.7
"2020-03-12",0,0.1,6.5,14.7,-1.8,51,11,1.8,12.4,10000,0.27,746.7388557,659.02,729.325314,692.86,2610.85486,147.93,370.3702577,1324.24
"2020-03-13",0,0.5,6.9,13,1.3,51,6,2.2,13.9,12879.53795,0.3,767.9232651,676.17,686.6002753,744.56,2635.188487,143.7,360.6025115,1441.03
"2020-03-14",0,2.7,4.9,10.1,-1.2,44,11,2.8,16.4,9702.261905,0.17,810.8015002,361.82,665.4838987,725.47,2531.047255,101.94,344.9483661,1476.11
"2020-03-15",0.4,6.9,5.1,11,0.2,52,15,3.5,21.8,0,0,0,0,0,0,0,0,0,0
"2020-03-16",0.3,12.1,4.2,10.3,-2.1,50,11,2.2,21.1,12072.95775,0.43,773.1303135,905.39,767.7426733,802.13,2530.2967,152.31,346.5247818,2016.28
"2020-03-17",0.1,2.2,7.2,13.5,0.6,66,18,2.4,12,170045.8889,0.09,767.8815514,869.1,707.3625103,749.03,2640.144272,192.68,342.9391805,1564.17
"2020-03-18",0,0,9.5,17.7,1.3,57,7,1.6,12.4,7393.987654,0.81,774.9285904,770.05,677.2308697,709.43,2618.34514,146.22,344.1627986,1421.28
"2020-03-19",0.1,5.2,9.5,15.6,4.3,53,9,4.3,17.8,35894.91892,0.19,760.71816,772.68,669.4596509,714.6,2609.230733,157.17,347.584641,1318.97
"2020-03-20",0,0,9.2,15.5,2.7,42,9,2.8,16.5,33103.8835,0.21,788.6942955,734.87,694.0753185,661.78,2626.647182,163.38,348.005823,1264.97
"2020-03-21",0.3,5.7,13.1,21.1,4.4,58,19,2.2,13.8,17785.02222,0.23,828.4165292,415.74,632.13377,746.36,2523.980406,109.73,352.9514322,1053.93
"2020-03-22",0,1,12.1,18.5,6.1,57,9,2.4,12.9,0,0,0,0,0,0,0,0,0,0
"2020-03-23",0,0,9.6,17.2,2,51,11,2.1,12.2,10591.38365,0.16,771.4707421,928.91,685.0171149,859.25,2472.755187,149.69,410.9397344,1394.15
"2020-03-24",0,0,9.3,17.2,1.9,58,10,1.4,8.6,8329.52439,0.16,784.2055212,777.8,692.7769771,707.42,2644.840198,164.08,463.2286792,1260.66
"2020-03-25",0,0.6,11.5,19.6,2.5,57,15,1.5,11.1,10111.49826,1.15,731.6933522,774.55,673.063263,753.47,2531.690462,166.42,474.1766508,1496.95
"2020-03-26",7.5,80.4,13.2,18.2,7.6,76,15,1.4,12.2,12924.46328,0.18,793.5034043,693.1,703.4028878,620.62,2384.610996,172.05,464.4310059,1482.45
"2020-03-27",5.8,20.8,11.4,16.3,6.4,84,23,2.2,16.5,9212.409639,0.08,739.40335,742.99,648.9789465,707.44,2560.149487,159.44,431.8857291,1733.27
"2020-03-28",0,7,7,11.3,3.2,52,7,2.1,16.9,83000,0.1,818.8237016,383.99,713.732871,603.57,2710.14727,90.01,407.2494977,1291.58
"2020-03-29",0.1,2.6,7.5,14.4,0.1,62,16,1.6,10.9,0,0,0,0,0,0,0,0,0,0
"2020-03-30",0,0,9.9,16.9,4,61,10,1.4,8,8259.047619,0.11,763.4936523,970.75,718.6245397,804.04,2144.290062,227.98,385.1462543,1507.25
"2020-03-31",0,0.6,11,18.9,2.6,58,9,1.4,9.2,8519.862288,1.89,745.9439649,830.12,699.5438276,775.36,2887.257574,236.66,375.8379463,1472.66
"2020-04-01",0.7,8.2,10.6,17.4,5.4,55,15,2.5,17.1,7207.692308,0.13,742.3813786,876.11,659.6538477,727.91,2733.032325,179.43,389.2349568,1369.09
"2020-04-02",0,0,9.3,16.8,1.9,51,6,1.8,13.2,9051.948052,0.08,746.418281,784.05,641.8777008,705.2,2662.218305,211,379.7601848,1656.32
"2020-04-03",0,0,10.4,18,2.8,44,5,2,9.7,10803.78099,0.24,709.5880623,816.22,648.6409059,707.7,2498.309022,150.23,373.1754273,1423.56
"2020-04-04",0,0,8.9,16.2,2.8,47,9,2.9,15.9,17432.02614,0.31,798.0060476,432.9,637.677241,694.89,2804.486983,122.37,347.036489,1480.61
"2020-04-05",0,0,6.8,14.2,-0.2,42,2,2,13.8,0,0,0,0,0,0,0,0,0,0
"2020-04-06",0,0,8.9,16.9,-0.2,47,7,1.8,8.3,11971.15385,0.1,753.6877396,977.84,686.3393094,764.83,2662.49846,157.18,339.4874981,1889.64
"2020-04-07",0,2.5,11.6,18.7,4.1,50,14,2.2,10.1,7213.049268,0.75,723.7011308,805.98,737.7458213,678.44,2818.244819,162.55,324.35803,1790.61
"2020-04-08",0.1,6.6,9.7,15.9,3.9,44,2,2.6,11.4,12319.44444,0.14,691.4596127,870.12,776.3633415,646.62,2817.509664,131.68,321.3046377,1584.53
"2020-04-09",0,0.1,8.7,15.5,1.3,51,11,2.1,10.8,12202.92453,0.21,721.4338338,821.68,794.6843115,659.66,2769.188945,189.04,334.0090556,1398.69
"2020-04-10",0,0.6,9.4,14.4,4.9,59,19,1.6,8.5,11292.66409,0.26,697.1383391,894.4,779.5672461,684.12,2741.940443,131.22,375.1718239,1685.26
"2020-04-11",1.9,23.9,8.7,13.6,4,68,23,1.4,9,40185.54088,0.32,757.8869745,467.45,724.1447744,668.88,2819.301507,141.8,362.8039157,1037.45
"2020-04-12",3.9,26.4,8,13.4,3.3,74,30,2.3,11.5,0,0,0,0,0,0,0,0,0,0
"2020-04-13",0,1.2,9.2,16.1,3.4,50,8,2.5,18.4,12555.55556,0.32,720.7352227,990.84,783.8983349,745.5,2764.654962,154.41,393.4194699,1448.66
"2020-04-14",0,0,11.8,21,2,45,3,1.8,9.3,11577.31959,0.1,736.2161898,844.16,773.8461142,682.81,2814.26508,144.58,479.5698918,991.7
"2020-04-15",0,0,12.1,20.4,4.3,47,6,1.6,11.1,10928.97727,0.7,731.2058481,844.13,784.6597285,685.05,3055.89125,143.69,461.3373183,1268.59
"2020-04-16",0,0.1,13,20.1,5.2,58,14,2.2,14,6866.666667,0.05,769.1174479,707,814.0217046,619.36,2877.044199,179.35,391.9681694,1583.16
"2020-04-17",13.8,40.5,11.5,15.3,8.6,84,35,1.9,16.3,7518.225806,0.06,774.7553968,666.14,830.7634544,517.49,2884.591992,99.08,387.2089279,1184.56
"2020-04-18",0.7,10.6,12.2,18,7.8,74,31,2.1,13.7,27957.57576,0.3,890.6780843,470.27,798.8774108,667.25,2978.091479,125.47,368.0520219,1035.41
"2020-04-19",19,41.7,10.6,14.2,7.7,86,40,2,15.1,0,0,0,0,0,0,0,0,0,0
"2020-04-20",0.5,8.7,11.2,16.1,7.7,75,31,2.6,13.4,11340,0.02,833.7511193,919.51,814.4857931,797.05,2585.218277,159.99,401.7594837,1512.26
"2020-04-21",0,0.6,8.9,13.9,4.9,45,7,3.8,14.9,7558.084479,1.02,844.8449233,764.28,894.2280186,604.9,2496.389852,189.69,406.7072376,1279.79
"2020-04-22",0,0.1,7.2,11.5,3.8,43,12,3.9,16.3,18730.60148,0.27,839.5044493,852.6,917.7396179,620.8,2934.326804,137.64,413.73871,1332.52
"2020-04-23",0,2.6,8.4,14.3,3,47,17,3.3,15.6,11540.57508,0.63,845.7821583,848.15,956.4688339,622.74,2852.799876,190.73,387.9286472,1486.29
"2020-04-24",0,0.5,10,16,2.6,45,7,3.1,14.4,8514.003295,0.61,865.7432923,664.5,950.7752833,588.59,2901.577955,133.38,422.9852029,1034.94
"2020-04-25",0,2.7,13.9,21,5.9,53,16,3.5,16.5,8346.153846,0.08,919.4495534,477.94,925.2067526,630.13,2681.347946,180.12,416.4197819,1087.01
"2020-04-26",0.2,5,11.9,18.2,5.6,53,9,2.2,10.1,0,0,0,0,0,0,0,0,0,0
"2020-04-27",0.1,5.3,11.2,17.9,4.4,55,13,2,9.7,11487.80751,0.21,918.6826755,945.89,843.0974455,807.14,2560.816541,256.66,410.0039756,1690.8
"2020-04-28",0,0,12.8,20.3,4,52,12,2.2,14.1,11814.62885,0.71,960.8222221,807.74,885.5423782,737.4,2601.246421,235.86,427.6964107,1606.54
"2020-04-29",0,0,14.8,22.9,7,49,11,1.8,10.3,7644.384515,1.54,968.0803554,887.82,875.1060584,696.7,2429.956155,278.62,415.3321331,1644.41
"2020-04-30",0,0,17,24.4,7.1,59,14,2.3,10.9,16350.05118,0.98,991.8645355,802.19,912.1118485,631.2,2529.275567,289.36,401.4696294,1320.36
"2020-05-01",0,0.2,20.9,27.4,14.8,70,16,2.5,13.7,10220,0.05,949.8531768,760.06,864.1114977,643.8,2156.135028,424.68,388.0738748,1366.62
"2020-05-02",0.4,36.6,20.5,25.2,16.7,74,25,2,11.4,8750,0.08,941.8450347,502.78,846.4105655,624.71,2138.410097,230.25,391.5083709,771.54
"2020-05-03",12.6,80.2,18.3,21.6,15.6,86,33,1.5,12.2,0,0,0,0,0,0,0,0,0,0
"2020-05-04",0,0.9,19,26.2,13.5,77,30,1.9,13.3,14977.27273,0.13,967.0936731,974.29,1065.369156,677.46,2052.992569,451.19,398.9772952,1488.41
"2020-05-05",1.3,7.9,15.4,19.9,11.8,83,37,1.5,12.3,10269.89823,0.23,906.9212178,859.61,1287.475512,574.16,2386.947261,294.98,420.0404558,1300.09
"2020-05-06",0,0.1,17.7,25.5,11.2,66,12,1.9,9.6,7365.253456,2.17,890.9930326,829,1277.232459,620.51,2368.363682,265.58,407.3138119,1403.18
"2020-05-07",0,0,16.9,23.5,10,48,12,2.2,11.1,11800,0.16,840.7342785,898.67,1147.584368,653.12,2274.056934,357.7,396.7339426,1401.44
"2020-05-08",3.6,30.2,17.1,23.7,9.2,57,8,2,18.5,16270.8,0.5,891.4981261,668.11,1016.899729,497.09,2170.27178,190.85,392.240378,1103.64
"2020-05-09",33.1,111.2,15.7,18.2,13.4,94,51,2.5,16.1,16131.2336,0.38,877.4592012,690.98,972.910784,629.94,2171.614796,278.28,366.1941365,990.03
"2020-05-10",0.4,3.6,15.6,19.5,12.8,83,34,2.4,11.4,0,0,0,0,0,0,0,0,0,0
"2020-05-11",0.3,3.7,18.1,24.4,12.1,60,15,2.4,11.8,12125.48387,0.03,850.2355868,1000.02,1042.959414,691.32,2145.401484,359.24,355.9440066,1915.01
"2020-05-12",0.3,3.6,16.3,21.7,11.7,61,22,3.1,11.5,12015.08706,0.8,829.9893729,900.06,1099.049109,692.2,2415.407187,253.61,360.9106417,1555.24
"2020-05-13",0,0,16.1,22.9,8.6,51,14,2.3,12.4,8745.437063,0.57,853.2163157,900.23,1237.669675,667.73,2343.931341,328.63,335.1026998,1614.02
"2020-05-14",0,0.2,18.6,26,10.4,46,12,1.5,10.2,6777.266754,5.33,876.3107794,894.05,1204.189656,674.62,2232.734471,420.14,315.6340896,1550.57
"2020-05-15",17.8,59.8,15.9,18.9,14.3,87,24,1.9,15.1,14171.10048,0.21,826.1211885,1100.29,1235.096547,671.64,1973.307005,493.38,326.1126614,1386.88
"2020-05-16",0.4,5.3,17.4,21.9,14.5,88,45,1.3,6.9,14379.74684,0.24,767.3259484,620.54,1255.302479,608.42,2232.905305,253.25,350.581735,774.22
"2020-05-17",0,85,19.3,25.3,15.1,81,36,1.4,10.5,0,0,0,0,0,0,0,0,0,0
"2020-05-18",18.4,57.3,18,23.2,14,85,37,2.2,14.4,14022.05882,0.14,772.0447331,860.55,1173.380126,613.7,1988.548508,307.25,340.9612835,1453
"2020-05-19",8.3,140,13.4,17.1,10.5,79,43,2.7,17,15146.13181,0.35,772.0974884,1019.86,1234.682844,698.03,2033.757857,449.02,329.7202776,1578.27
"2020-05-20",0.3,12.5,13.7,19.2,8.6,72,28,1.8,10.7,6960.869565,0.69,799.6377091,779.06,1262.476091,599.78,1977.8401,358.43,319.1590094,1271.54
"2020-05-21",0,1.4,15.4,21.2,9.4,73,35,1.6,11.7,14315.32847,0.41,901.9311274,776.32,1273.965339,541.36,1902.477503,396.73,313.6339465,1402.84
"2020-05-22",0.2,11.6,16.8,22.2,12.3,74,29,1.8,19.8,9621.818182,0.28,819.4739863,986.75,1296.657639,630.3,1624.411559,815.64,319.2130473,1358.41
"2020-05-23",0.1,35,18.2,24.3,12.5,72,23,1.5,11.7,15006.30915,0.32,829.5091479,709.29,1347.746651,630.27,1805.588509,579.28,340.3229165,826
"2020-05-24",3.8,23,18.4,23.5,13.9,80,35,1.9,11.2,0,0,0,0,0,0,0,0,0,0
"2020-05-25",0,0.4,17.7,22.4,13.8,78,26,1.4,7.4,19135.97701,0.17,847.7160735,1091.13,1375.72143,788.53,1614.511364,943.48,331.9884773,1741.7
"2020-05-26",0.4,9.2,18.2,24.3,14,74,27,1.5,7.9,11135.6837,0.72,840.0822573,1059.78,1417.445805,682.95,1621.933198,796.87,334.4578692,1682.7
"2020-05-27",0,0.8,18.3,24.5,13.2,64,16,1.9,8.9,13790.42904,0.3,833.1481753,924.38,1338.934647,706.03,1770.291776,587.71,308.7176518,1613.37
"2020-05-28",0,0.5,18.1,24.7,11.8,67,21,1.6,9.3,14918.80174,0.46,849.6208311,914.52,1284.753531,678.53,1701.869919,689.97,299.7390472,1538.07
"2020-05-29",0,0.3,19.3,26.2,12.5,66,19,1.4,8.7,16625.27094,0.41,772.2712269,1133.9,1225.456127,653.19,1767.232699,635.72,327.9688115,1388.4
"2020-05-30",0,1.4,20.3,26.8,13.8,62,21,1.4,7.1,11270.90909,0.11,643.827031,926.06,1173.822928,652.35,1897.394903,415.22,342.2411059,917.63
"2020-05-31",1.7,32.2,20,25.5,14.4,70,18,1.5,7.6,0,0,0,0,0,0,0,0,0,0
"2020-06-01",0.3,2.3,20.6,25.9,15.6,63,19,2.5,10,14183.90805,0.09,684.0591921,1374.46,1286.469426,672.85,1990.017437,688.75,372.1614905,1542.18
"2020-06-02",0.5,6.1,19.3,25.2,13,61,14,1.5,12.3,6526.109288,7.01,629.0914295,1287.94,1341.726776,666.84,2000.297646,592.36,424.6209224,1343.44
"2020-06-03",0.2,8.6,21.9,27.4,16.9,74,23,1.7,9.4,12274.1573,0.09,514.9321219,1555.02,1350.147435,629.55,1976.298065,513.12,406.9342799,1349.74
"2020-06-04",0,0.9,23.8,29.7,18.7,71,24,2.1,8.5,9177.419355,1.02,466.2114363,1174.74,1276.048329,617.62,2078.914139,385.66,402.2853375,1292.46
"2020-06-05",0,0.6,23,29.2,18.4,73,19,1.6,8.5,11025,0.08,492.621505,1087.8,1195.391842,674.44,2078.835465,457.99,397.8158744,1291.44
"2020-06-06",1.3,45.8,21.8,27.8,17.4,73,29,1.8,8.9,11066.66667,0.18,471.6239514,859.26,1106.606321,657.45,1980.424311,405.24,397.6787994,707.32
"2020-06-07",0,0.5,22,28.2,16.9,67,23,1.5,8.9,0,0,0,0,0,0,0,0,0,0
"2020-06-08",0,0,24.1,31.4,16.9,63,17,1.4,9.1,14398.49624,0.13,589.1479921,1189.53,1182.129653,701.53,1999.048021,482.33,418.5343827,1279.8
